age,experience_years,salary,training_hours,performance_score,projects_completed,department,education,job_role,work_mode,promotion_last_5yrs,attrition
27.34106319068131,,2196166.623873878,259.65661987177583,,34.6437813303257,Finance,,Executive,Onsite,Yes,Yes
23.503753259450853,29.68643177307658,1288793.690523196,284.35011470277715,4.31270835078137,8.464806856406254,Finance,Bachelor,Executive,,Yes,
43.577300697113735,33.54535137955171,,,3.001024501506899,23.57624942991035,,MBA,Manager,,,No
,10.418435864022971,2980687.0267462083,222.02862465468476,3.4391711595576386,8.10229932161602,,MBA,Executive,Hybrid,No,No
41.652137681302996,,1877636.4648008193,196.52497966408495,,17.801641118756873,Operations,Master,Executive,Hybrid,Yes,No
,4.905278204684799,,445.22065230972566,1.567667362296202,,,Master,Manager,Hybrid,No,No
46.13917089119501,29.15068444419557,804152.3214440101,185.0660712668189,,,Finance,MBA,Manager,,Yes,No
,11.713831043968613,1911137.9316880598,340.6038639963392,,42.093053527532376,,Master,Analyst,Hybrid,No,Yes
,4.461657944662605,496649.00122710527,101.0862770733294,,12.75833023083357,IT,MBA,Lead,,,Yes
50.07311873770817,26.237714559014567,598622.432178034,316.32992149539035,4.052265313545795,,Operations,,Manager,Hybrid,No,Yes
,,1237493.563605926,392.7220508695302,,19.787584395652146,Operations,Master,Lead,Hybrid,,Yes
42.028047162192784,30.765436391252287,933941.9774990814,,2.497527139367728,4.756300582322043,,PhD,Manager,Hybrid,No,No
40.79582163967645,4.137594698194967,1401302.5304029242,435.04477998702845,4.125621039325418,12.947092673394028,IT,Master,Executive,Remote,Yes,No
32.81392085010222,27.878280850341774,2991796.4958820255,,3.3211055141340164,32.41225859047647,HR,Master,Analyst,,No,No
,7.502647883313345,426045.00643799803,256.35467983237504,,49.89665022242296,IT,MBA,,Remote,Yes,Yes
,,,414.1850439912247,4.000342504295438,35.08229820943852,Operations,,Manager,,No,Yes
38.860780600185905,5.037168753203162,,448.1692392850848,,,Sales,,Manager,Remote,Yes,No
50.540167890149476,1.1841241878511273,2329600.2119371025,290.4880031971913,4.124608973825542,25.074291919293955,Operations,Master,Lead,,No,No
,16.71030479606279,1817799.882482084,272.66441196542894,,45.412872605585704,Operations,Master,Analyst,,Yes,
50.39158918217386,32.00254932687512,964519.544358071,104.1974920821585,3.9723593213961212,,,PhD,Lead,Hybrid,No,No
23.611714197378504,27.736815844450437,1906261.52087873,232.93793162512804,,,,PhD,Manager,Onsite,No,No
55.54563101732356,3.223407592753082,2120637.123784852,468.2705627853889,,20.84313656864431,Sales,,Executive,Hybrid,Yes,No
41.29828379942801,0.32009539448440205,2385251.6837134967,,3.7489646645640406,,,Master,Analyst,Remote,Yes,
,14.477346629166208,1809894.7411755582,404.69080561880173,4.041337428686872,34.947235737616076,,Master,Lead,Remote,No,
35.42261770735241,,2974311.780325196,,2.2794707166303607,39.486235336066656,Sales,,Manager,,Yes,
,34.0779563321677,2410491.9892246453,375.58727652344083,3.176920841373026,,,,Executive,Onsite,Yes,No
23.46475399985902,11.171358341748249,693188.5702098685,,2.1298784513197098,,,Bachelor,Manager,Remote,No,Yes
42.875361421984636,14.364967614954624,1650196.8860796408,349.1124220365803,3.9348529943395136,,,,,Remote,No,Yes
34.86302613699912,23.76493772495216,1849961.3727655984,,4.2893354158679005,23.430460480537107,,MBA,,Remote,No,No
57.70703524422383,22.185745230596588,,477.4963529059489,4.819227053522897,20.198894515419408,Operations,PhD,Manager,,No,No
58.4905374589308,4.140299415553042,2634800.209845512,267.04959498522044,,20.576619319112588,Finance,PhD,,,Yes,
46.56345741438426,,902887.1269256646,338.0371186432186,4.002302002843697,21.111872328558977,Operations,Bachelor,Executive,Remote,No,
55.60590240335871,13.456174365304298,955611.478529923,436.00587776233874,1.599293376399693,,IT,PhD,,Onsite,No,No
34.40246476952289,13.616343148904532,2799890.467692776,100.98506283424553,2.6489786556272423,8.122677856657095,IT,Master,Manager,Onsite,No,Yes
44.89426170105109,,,359.3015601645058,1.125839093182321,40.697715468188846,IT,MBA,Manager,Hybrid,Yes,Yes
,33.179143761917665,2984875.12220498,390.21592695950045,2.5794274004431297,,,Master,Analyst,Hybrid,No,Yes
47.25931401311731,0.021352837453471607,1485417.5824750185,371.1842618763078,1.7007651620445183,44.430361267445996,HR,PhD,,Hybrid,Yes,No
34.90459136504384,13.447004054439702,728594.2728943097,258.53570832037434,,,Operations,Bachelor,,Remote,No,
48.67057553771143,13.432994361039384,2591815.1153004183,,2.7449633697692395,14.700830079430826,HR,Bachelor,Lead,,,
,13.029703393286994,1804623.10585529,405.81371769427034,1.7340389248515402,,,Bachelor,Analyst,Onsite,Yes,Yes
33.025970633796796,17.93448142285807,1329956.7658176855,54.764843584286126,2.7311095858463035,27.083762680141977,IT,PhD,Manager,,No,Yes
58.879166027464194,27.215271902969178,1075085.3864456536,417.55603468719306,3.124353830786534,36.48531928507716,Operations,Bachelor,Executive,,Yes,
51.275089142692494,2.4164306409748404,,252.96003138639932,,48.55834817699911,Finance,PhD,,Onsite,Yes,No
,29.070884965275194,2775477.85515684,221.13953344606085,,5.965554067688999,Operations,Bachelor,Analyst,Remote,Yes,No
40.423224605489764,20.57482229354046,,363.3851556994555,3.707125702546068,18.813979718061862,Sales,PhD,Executive,Onsite,No,
48.07980184168398,23.222459318497204,1443655.8112680034,,,39.40977425043574,,Bachelor,Analyst,Hybrid,,Yes
45.19140195956713,,380379.74047147157,257.2949082667972,4.261320070988733,13.16504207157374,Sales,MBA,Executive,Hybrid,Yes,No
27.226327720242242,,2185107.833288678,296.49294107727314,2.4355370365779776,4.218472866078055,Finance,Master,Manager,Remote,Yes,
,33.65778305263764,,117.58471038823053,,47.27247854440256,HR,Bachelor,,,No,Yes
58.281695198272104,,1589940.299333015,296.37301155504946,,34.571024965313576,Operations,Bachelor,Manager,Onsite,No,No
59.1593764192987,13.408117642079109,2572730.981048824,,,47.55399319884747,IT,Master,Executive,Hybrid,No,
47.88004756825494,1.781976474778078,,39.42529348199603,4.817553234224524,40.03536244235612,,,Lead,Onsite,No,
37.60663125887751,28.65335748548269,,13.491058139888546,,21.365859159279744,IT,,Manager,Remote,Yes,Yes
49.333169381927306,,2254327.7293656226,29.63992970568835,3.9547480607989383,45.294707293123224,,Bachelor,Lead,Remote,Yes,No
46.55494344608336,23.00534236937149,2254454.043263265,92.72605011092506,3.5519218555916536,,,,Manager,Hybrid,Yes,Yes
31.141746562080236,20.776102806152743,,343.0741974377396,1.3604714438344954,31.76271898524492,,Master,Analyst,,Yes,No
39.49394373805025,,,349.6755881212644,4.183564631598481,,IT,Bachelor,,Remote,No,
36.057078684633495,9.57560908572169,,487.50909381565907,2.3139410327155447,43.538505998853346,,Master,Executive,Remote,Yes,No
36.078898244303915,,2216551.656255961,386.584767050556,4.039733718670108,,IT,PhD,,Remote,Yes,No
35.97785203626361,13.664628399804727,1662432.0191902537,19.65675743178363,2.676157338623151,,HR,Master,Lead,Onsite,No,Yes
29.521778204502112,19.980084221496867,415364.3314557898,15.043404476066113,4.7827638372422765,26.30787511963033,Operations,PhD,,Hybrid,No,Yes
26.89883790196031,,2066124.828235721,,,36.181381440381735,Operations,Master,Manager,Onsite,No,No
43.323868370332946,7.805886360074536,1672026.2715072108,119.10773935358354,,38.07541767154825,IT,MBA,Manager,,Yes,Yes
44.968603760872526,9.030682117871983,,277.94487970329266,2.653128546367414,,Operations,Master,Lead,Remote,No,
32.252246414576724,14.395789258366797,1598136.5364897049,336.2855691658582,3.6591572068526768,,HR,MBA,Executive,,Yes,No
59.742860997444026,8.436029284637204,1601243.827379416,465.65872326666744,2.0808365392649,35.68900837642011,,PhD,Analyst,,Yes,Yes
54.351535144909136,14.371180544317674,,177.1635213129892,,,Operations,PhD,Executive,Remote,No,No
27.28117052037901,9.001467428364636,,124.33522492226467,4.548063609879083,25.020919289048955,Operations,MBA,,Hybrid,Yes,
31.056405093056462,0.3530660533836455,1882605.1967011876,376.1913336994671,2.0424222539937444,16.71063162237525,,PhD,Manager,Hybrid,No,No
,24.276938207027822,,,1.8656207767892998,,IT,MBA,Manager,Hybrid,Yes,No
53.365570875836504,7.387286879233673,479522.271299444,131.032260570359,2.3732807452958444,46.88736110742438,,Master,Manager,Remote,Yes,
32.51288714627499,,1812066.3970180342,412.88668012676493,4.252574825783245,,Sales,PhD,Executive,,No,
41.4386197100861,30.899610053894612,2866352.30738634,361.7528808282814,,10.923366228623237,HR,,,Remote,Yes,Yes
,,2161306.235735615,124.55369247388265,4.705696259073983,,,MBA,,Remote,Yes,Yes
53.80958646938477,13.125577364705858,,274.75990949291827,3.0877952512297893,26.546382218524823,,Master,Analyst,Onsite,Yes,Yes
54.806545581813324,5.207001840944888,2825669.7461646725,429.97347750378196,3.2404133097580203,48.04867561560865,,MBA,Analyst,Remote,No,
25.944180074040215,2.075456233540201,1725091.366266213,150.07746319456106,4.547988133888052,,,PhD,Manager,,No,
,31.800386869042555,1229799.6319345925,78.13934834344305,,25.91401857962906,HR,Master,,Hybrid,Yes,No
41.11585492273298,0.48153245318255766,,,4.105779943469344,,HR,Master,Lead,Hybrid,No,
26.859569528317344,14.092279937867858,2379556.4444584535,161.3226620794117,4.498661187998461,38.018403290194094,,MBA,Analyst,Onsite,Yes,No
,22.671917984374797,910002.7448785818,,4.072389483074928,3.6693780756214323,IT,,Analyst,Onsite,Yes,
29.80065620985362,,876601.8889309904,158.81355747075543,4.481510414157194,,,PhD,Executive,,No,Yes
43.94769853206539,3.7857592676403646,2144780.3625216447,284.0384095998988,1.5510559947358011,13.186839567856795,Sales,MBA,,Hybrid,Yes,No
29.948638459521256,,2497253.234334462,449.16882408166373,4.25205031203765,29.157425951654098,,MBA,Manager,Onsite,Yes,No
,8.100556305490318,1977662.778428362,13.370945449285465,4.287311704634077,46.57172254662039,Operations,Bachelor,Lead,Remote,No,No
48.222063862028506,12.014245456088723,1852863.143153392,128.39111021051886,2.211749577911878,39.14472475650791,HR,PhD,Manager,Onsite,,No
,5.619623038672346,,,4.757878532253725,21.882068678252946,IT,Master,Manager,Hybrid,,No
,8.64061507384415,1358138.450857753,228.85263584357756,,,,MBA,Executive,Onsite,Yes,Yes
28.414204274401918,2.059988854243116,,129.94617530422477,,1.8859393059447505,Sales,PhD,Executive,,Yes,No
39.40884446453718,0.24817322757056226,,38.87218553976607,3.181792341431673,35.50986119475248,Finance,MBA,Lead,Remote,Yes,No
,,2025843.0100673137,437.2145453428177,,31.592045534169056,,,Lead,Hybrid,Yes,Yes
46.991100223400146,3.7568036179599225,1759739.57411095,382.39473750247464,4.174456419423832,15.533948598884662,Finance,,Analyst,Hybrid,No,No
59.276939561722386,13.557600180775937,2473178.41747573,170.5985582201655,3.526075078950247,31.18860964751726,Operations,Bachelor,,Remote,Yes,Yes
22.17060059452027,,2091744.8922204226,66.26600059153404,4.629798894122235,,,Bachelor,Lead,Remote,Yes,
24.488021191606006,7.625777746335395,480334.4028251203,153.29423129974467,1.5415735200740825,22.49559716300459,Sales,,Analyst,Onsite,Yes,Yes
32.5910065474098,4.858531723377685,1363017.3997696778,190.60942633585398,1.1711985402446095,11.499812943214815,,Master,Executive,,Yes,
47.47871844531319,22.19645171806518,2816450.313125725,,,,,Master,Manager,Hybrid,No,No
,30.11705308959742,2040364.60756917,480.8103079621892,3.1762651474806862,30.87032750520998,,Bachelor,,Remote,No,Yes
35.941903387742244,25.42634557455344,1476315.6939708488,98.0444274711923,4.030468640402564,,HR,MBA,Lead,,Yes,
,9.279735998969525,625212.2287297007,465.3567754802376,3.726081613873644,23.944602924710594,Operations,PhD,Manager,Hybrid,No,Yes
22.422781398579552,4.353731465917309,2774217.4401964624,442.7729451498566,2.6531506479630234,18.107657630481956,HR,Bachelor,Executive,Onsite,Yes,Yes
39.737956663219336,20.00109628836538,2952615.085423208,368.9778426142218,4.605441499848352,,Finance,,Lead,Remote,No,
,24.83986606179008,1946364.7949482268,65.13574916109832,2.0423785179450844,3.93847478412554,,Master,Executive,Remote,No,Yes
52.11294964563193,12.511609379041328,1487261.337335955,,4.723458911050725,1.9122525929308631,IT,PhD,Lead,,No,Yes
59.889400998111334,33.568423794239635,1966017.3990180958,199.4823436128228,1.3813647805841915,,,PhD,Analyst,Hybrid,No,
59.45172104928011,5.433350696250094,530875.5954159838,434.78804659672466,3.092582207134887,25.26640423561653,Sales,PhD,Manager,Remote,,
44.03443486594848,8.338615815886971,1417597.3387776823,476.38251342259696,3.112552753448853,,,Master,Manager,Hybrid,Yes,Yes
46.984093907987145,32.327475825071055,1929225.3967499149,88.96316862113335,4.7284512716743565,19.37272077499629,Sales,Master,Manager,Onsite,Yes,No
,7.204707647018907,1071728.3587180977,438.81611555691734,,32.69422043660617,Operations,MBA,Executive,Onsite,Yes,Yes
54.26073192117104,5.984787634250522,2803144.965487748,250.45374796993346,1.1409905467575694,12.329861228543248,HR,,,Onsite,No,Yes
,10.530145969678033,1988750.9804160164,463.8461273202996,,23.909790571340228,,MBA,Lead,Hybrid,,No
,,2189691.5991402073,426.02225284280206,,33.39325426534903,Finance,Master,Manager,Remote,Yes,
22.201114397961838,7.223759178030605,492547.26991608564,5.492604231961407,,12.655468822296074,IT,Master,Manager,,No,Yes
24.456877265236635,14.453882089838908,,361.2132947144158,1.0438531873286112,,Sales,PhD,Analyst,Hybrid,Yes,Yes
,34.21150932060257,827745.1757543967,46.90831790717209,4.457288176530872,42.81809566325286,,Master,Lead,Remote,Yes,No
47.59601494404599,32.63737029568548,2570602.6782423183,400.1634944128127,2.927315595411884,26.573946613912835,Finance,,,Hybrid,,Yes
37.1130280075614,6.91655007512707,1278899.163239772,221.9349859112028,4.849355412583421,,Operations,Master,Manager,Remote,No,No
33.46676604137839,18.458094554358873,504030.9754961026,322.8203233030823,,,Sales,,Analyst,Onsite,Yes,Yes
29.777124936616723,,1109706.7245590356,345.7724796835021,2.868372095427047,,Finance,MBA,Executive,Hybrid,No,No
57.84832627915068,24.912607598023374,1924421.2910040638,80.96646733800227,4.23472482247079,,,,,Onsite,Yes,No
,27.55755229563788,958078.9930108391,45.12395204864394,,,,Master,Executive,Remote,,Yes
,4.594096583047579,1798943.0914388332,391.11692419692946,3.5356749027654746,29.117494630545526,HR,MBA,Analyst,Remote,Yes,No
,5.874324565577258,2801997.453127298,391.3141876455011,,10.407568957201029,HR,PhD,Analyst,,Yes,No
,18.213001822037146,810376.2423302182,2.3986116031308735,,,,PhD,Lead,Remote,No,
30.345073584898543,30.982559050825326,1854955.3016600031,233.37967015335138,4.9780966327265,,,PhD,Executive,Onsite,Yes,Yes
54.51648667289151,30.367666820788244,,244.05111996382988,2.9066310293743967,13.117890332432335,Finance,PhD,Executive,Onsite,No,No
28.143223157959753,17.648163884356855,,298.04771126508,1.1568084655391244,33.30812750236461,IT,MBA,Manager,Remote,,Yes
58.69650877475971,13.228152786204003,333649.6631586692,36.29420705601255,4.393169849628565,,,PhD,Manager,Remote,Yes,No
22.311008396839945,0.3043162462880489,2885389.131293801,,3.601797130057264,1.0022883823049666,IT,MBA,,Hybrid,,Yes
47.51138813935708,31.094475186385175,2939305.6320742858,412.11346316013214,2.38557328829997,,HR,PhD,Lead,,Yes,No
,12.172251517984854,2265371.8062673197,38.684085478147836,4.753111957895271,22.39555611276395,HR,Bachelor,Analyst,Hybrid,Yes,Yes
42.8339246602061,4.8809846661286995,,213.31216071707854,3.690931687850862,47.797182763843836,IT,MBA,Lead,Remote,Yes,
,1.5525765374738842,2657961.4300718717,486.72431954048653,4.664295416079366,22.422900371875702,,PhD,Analyst,,Yes,Yes
,2.113450291678568,1554556.5123714618,229.8446451353136,1.251739010832976,13.194406310423352,Sales,Master,,Hybrid,Yes,No
59.182208607607734,13.73104761561645,2015653.915641659,,,38.51645589239321,Finance,Bachelor,Executive,,,Yes
34.14393625450625,15.913141041953521,640915.0859309356,247.55355964224606,1.2100357682494511,31.531011190030373,,PhD,Executive,Hybrid,Yes,Yes
58.498736417161616,28.852055769031864,2121730.8244434763,47.16479667978313,1.834258004667321,45.5547290726476,,,Analyst,Onsite,Yes,No
52.1990976134728,24.519823867332686,1121168.069910701,266.6244382351154,,25.333568951828077,Finance,Master,,Remote,Yes,
55.218104817573945,8.573624539415992,1982747.983054327,362.15492949610234,2.7519209207109188,34.62796202811806,,PhD,Manager,Remote,Yes,Yes
,3.7574080916759045,1575615.6317916645,253.9384128099539,,33.227300403395766,HR,Bachelor,Executive,Onsite,No,
40.82726555925342,19.448429760757296,2392863.2988518965,178.0466829344146,1.7722915909048598,,IT,Master,Lead,,No,No
32.13879752102527,18.978778406755353,710891.9610275852,476.83105383853433,3.1370643962720397,,HR,MBA,Analyst,,No,Yes
,11.022859608950043,2017153.499818879,199.78355665918136,1.776819269606511,,HR,PhD,Manager,,No,No
23.47353739112325,18.63237435909102,421393.15126012015,,,21.573192060182585,,,Analyst,,No,Yes
24.814935642537463,13.085490648154916,,,2.980810918410316,43.707056925770914,HR,PhD,,Hybrid,No,Yes
23.464685487460716,31.145567219572566,,,1.5655892362548758,,IT,PhD,,Hybrid,No,Yes
28.580076243526754,27.380952526676307,1766486.1748217724,487.44999155419276,,20.589847253211197,,,,Onsite,Yes,No
47.615483773483746,23.952057189547123,2390802.9493949674,,3.5955133313492595,37.35253019476346,Operations,PhD,Executive,,Yes,
25.58826875603611,3.104553756903661,1028725.6643871857,113.76753576892962,2.9234175544962713,4.074772979477926,HR,,,,No,No
48.90204442398675,2.116690092283196,1645191.671209426,474.16617837889453,,,HR,PhD,Manager,Hybrid,Yes,No
47.234976973977524,25.38860880012702,1112749.5054103432,334.12512820691563,,28.846694873716384,IT,Bachelor,Manager,Remote,Yes,Yes
22.823714925335935,26.194563788848903,495617.22473974223,232.86401938629504,4.726197239044687,,Finance,MBA,,,,No
59.25600341317363,,2678735.0433289185,99.96495820330247,3.318805272099394,9.453298786039394,Finance,PhD,Lead,Remote,No,No
51.23571880487111,6.3325469818565745,2565417.244497057,296.78583326704677,1.3969332034482562,27.40695445147525,,Bachelor,Executive,,No,No
52.740192014085686,29.05629856661827,2110113.2179925386,154.04260035377825,,,,Bachelor,Analyst,,Yes,Yes
,2.1637438319282545,2173411.962730271,,,26.948248154016184,Operations,Bachelor,,,Yes,No
53.811593046603036,19.58357965111459,1544101.8030307803,122.25959801501057,,40.48229939449635,,Bachelor,Lead,,No,
,23.008295688378052,1076796.9402768037,,3.99519692708387,42.49899628667095,,PhD,Lead,Onsite,Yes,Yes
,12.24957018909453,1956077.022706868,361.66316337753676,,10.576941274083984,,Master,Analyst,Onsite,No,No
54.56109562513987,25.330613538002567,,,,49.628977568947455,Operations,Master,Manager,Hybrid,Yes,
28.526525757631003,20.980943669123462,2560262.618826171,282.8111198786809,3.8487497545102998,,,,,Onsite,Yes,Yes
42.938615724745674,10.277336699989686,1978719.1217414043,317.1554685062458,2.4663932168052685,44.20993295470973,Sales,Master,Analyst,Remote,Yes,Yes
36.81097032437859,16.797890462976387,2149421.165593193,,3.408026295568032,45.385002778809756,,,Manager,,No,
45.49927025884721,6.530453162330851,1402693.5262584428,228.43506640282442,,49.1969225003999,Finance,PhD,Executive,Hybrid,No,
52.490669868525245,23.445069151918396,1484161.125237515,,2.640126591674392,29.970807458854864,,PhD,Executive,Remote,Yes,No
46.69205193754327,6.514218871462862,,226.20162476131728,2.6399993968576414,27.030671805648826,IT,Master,Lead,Hybrid,Yes,
,,2749710.768600082,,4.249925671019049,,Sales,,Lead,Onsite,Yes,Yes
24.885333610005993,19.656148730973193,737874.9376547957,287.327330005189,,21.09101946401344,,Bachelor,,Hybrid,No,No
49.83936674129381,32.46447873694351,1382933.7708770062,442.7672953067274,,1.6595307945143023,HR,Master,,Hybrid,Yes,No
27.728328450693763,34.97916729523568,2949148.8806024785,335.22908686831005,2.417017836994547,14.622722374444757,Sales,PhD,Analyst,Hybrid,,Yes
,28.728962298806458,2798275.9431422986,169.81433258388574,,35.46637817657882,IT,PhD,Manager,Remote,No,No
40.10328665039226,22.177075105845535,2487465.9132418027,72.65799659593874,3.7769017665612923,,HR,PhD,Manager,Onsite,No,Yes
41.7808679240501,,1957138.0902326838,26.38669716218717,4.071818800262472,44.317328899030144,,PhD,Executive,Remote,No,No
,28.151085280541672,1776339.4323324335,,,46.44883669939425,,Master,Lead,,Yes,No
39.63247141396014,3.1881021195651598,894927.0038065584,394.9927093888931,,28.15720827632448,HR,Master,Analyst,Hybrid,Yes,No
40.397976830556416,20.506331940665838,1729926.5542758733,112.72684390337962,1.7645491245616212,,Finance,Master,Lead,Hybrid,,Yes
43.584032067100075,25.7017981396066,1574430.6728466775,347.4389254729808,2.599749732232742,,,Bachelor,Analyst,Hybrid,No,No
24.214202206652537,30.23829757937307,1580734.097861237,280.8893120821875,2.953956410534631,,Finance,Bachelor,Lead,Remote,Yes,Yes
56.48185865849628,5.0782279555146355,1072490.91995289,,2.1950346277593953,7.30387085478339,Sales,,,Hybrid,No,No
,32.62069298146569,2542573.189891838,62.2271921092204,,13.321744035522592,,MBA,Analyst,Onsite,No,Yes
24.92357331317477,,2788148.2720763898,,4.170580275563476,30.22055590339372,HR,MBA,Executive,Onsite,,No
,,1639733.870853811,275.92985307108626,2.5252047608150465,43.57270293555789,HR,PhD,,,Yes,Yes
,30.048665362866558,1570399.2223971183,6.534419964954131,2.2057246046875094,35.48758755852714,Operations,Bachelor,Lead,Remote,No,No
27.15668246264784,15.968817521518867,1724356.1877825884,468.2572483292602,,30.75901192327847,,,Analyst,,No,Yes
,26.83659708796529,2492057.101768026,245.3175541235295,2.726217421567427,,Sales,Bachelor,Lead,Hybrid,Yes,
24.56482101334404,,1214435.166273641,16.593367462217124,,23.468580788101196,IT,Master,Executive,Hybrid,,Yes
39.2377314683376,20.66768342748896,1892501.3921103016,,4.7507403046562455,,,MBA,Analyst,Onsite,Yes,Yes
,12.109040859592225,1231842.0504437033,113.84284132022066,,,IT,,Lead,Onsite,No,No
41.643638037040034,18.26756278246863,976322.8371367194,7.996503561150337,4.122202729437465,23.259041430495113,Finance,PhD,Lead,Onsite,Yes,Yes
49.37714630838708,19.336384175886675,1679967.932700832,84.9812405328833,,32.65875889106087,Finance,MBA,,,No,Yes
43.94016693907774,19.82621436494347,796079.4692232893,345.2972633960283,2.0692978144173684,26.35078498891847,Finance,Bachelor,Analyst,Hybrid,No,Yes
30.551841330360233,14.224286077664246,1858383.763549372,151.74061896717072,2.9938099571100776,11.44121326853726,,PhD,Manager,Hybrid,No,Yes
54.27253624974322,5.860247032236498,2351432.3440108364,85.22092334117676,1.2356987766394125,46.94044569273163,,Bachelor,Lead,Onsite,No,Yes
,10.0580982088469,1726007.9332453597,22.229093414131874,3.26051776134377,8.741101507583886,Operations,PhD,Executive,,Yes,No
23.503658211397614,4.5230333093196595,1015590.2959347356,22.79284909567425,1.9655246937850541,,Sales,PhD,Analyst,Onsite,Yes,Yes
59.46277888818659,15.24212901503087,2319101.1456752988,322.1727894880244,3.7540334133730404,,IT,,Lead,Onsite,,No
29.914273982972833,34.66332335828572,882057.1198753827,447.2088667336115,3.381631878459267,,Finance,Bachelor,Manager,Remote,No,
,20.2811869581588,2085379.9750838412,23.903117271961204,1.9008408413192268,15.963514080325142,Operations,MBA,Lead,,Yes,Yes
39.35839314639732,,770511.34341679,78.45544178025854,,6.700138106619513,,Master,Manager,Onsite,Yes,No
,15.63861283326549,,281.9311550018568,,,,Bachelor,Executive,Hybrid,Yes,No
,,,174.83145299545777,1.898464391322793,15.273708912719696,,,Manager,Onsite,Yes,No
,,2389138.897309064,359.310336719717,4.127257959467919,33.729486069426,IT,,Manager,,No,No
23.278872924115927,9.974873152077583,2895260.533886576,380.31258174316434,1.220610584620172,,HR,Bachelor,Lead,Onsite,No,Yes
38.59145823609505,29.242191394462917,2870993.2425514013,238.64224897658144,,18.48480937108303,HR,Master,Executive,,No,
,13.742968291949548,1676491.9799084133,61.88909004719162,1.8039808580752417,0.17634753930431124,,PhD,Manager,,,Yes
49.618170871708145,6.230305103627069,1665102.493048913,349.3941516410608,1.2642312000165168,,Sales,MBA,Analyst,,Yes,
49.72387662083121,18.438171207562434,2947530.214538001,353.11872760329345,,24.275059060323706,,Master,,Onsite,Yes,Yes
37.54624583101182,15.17555232980294,2221870.759251984,122.42867676278502,2.1694277887327544,,Operations,,Executive,,No,Yes
31.68096818732823,30.21052733021439,2084867.2316229113,80.38861666441255,,28.769663048518318,,PhD,Lead,Remote,No,No
55.97087970438289,24.23672947046214,1349385.5319260494,481.91255892805674,2.345684298683653,,Sales,,Lead,Hybrid,No,No
39.5041407143716,28.61856775001626,2691995.505743037,472.3416395839938,,,,PhD,Manager,,Yes,No
,18.527669301699422,2265579.550763548,417.3233366296066,,,,MBA,Manager,Onsite,No,Yes
41.17152995876759,,647536.0695835422,273.05778836258406,2.3815441704862375,48.65589999154161,Operations,Bachelor,Manager,Remote,No,Yes
,5.887937720272386,525500.4449728786,252.02735673119315,,,Sales,Bachelor,Executive,Hybrid,Yes,Yes
,11.297641043139565,486053.674229286,168.7306497057154,2.724930198822589,26.2350357785006,,PhD,Lead,Hybrid,,Yes
43.00543697585181,13.907704425676508,2376006.4327542633,432.70300094212627,,,HR,Master,Executive,Remote,Yes,No
30.13142851966873,29.578307279646026,1952560.354808303,,,,,Bachelor,Lead,Onsite,Yes,No
,29.706777218200532,,,1.7777213794918887,,IT,Master,Manager,,Yes,Yes
42.40030158005617,12.324881855625891,,17.847034220738024,1.5127187666631299,,HR,MBA,,Hybrid,Yes,No
,5.2251341235389495,,460.3252118587549,3.7905124080099704,14.191383911411876,Operations,PhD,Executive,Remote,No,Yes
,22.42058842655037,1598581.7819635116,412.9806568201501,4.389608558470088,,,PhD,Analyst,Hybrid,Yes,
29.621678941686746,,2289875.009331275,332.84109398939154,1.9966923372953564,8.185755320065875,IT,PhD,Lead,Hybrid,,Yes
51.17334450683239,2.561235280181357,1945660.7258900185,,4.3178451343887545,22.079775206163838,,,Analyst,Remote,No,No
54.937754864075735,1.4225835012874377,2625662.4397381037,258.9147905320275,,10.43412605110245,Operations,Master,Executive,Onsite,Yes,Yes
48.07061448870395,22.30483139984713,2337144.989865009,270.2375473335048,2.951446718419372,22.569646234330193,IT,Bachelor,Executive,Remote,No,
,31.404918059973852,2015695.4353607157,,3.0564661204319807,8.839245757562086,Sales,Bachelor,Executive,Hybrid,No,No
49.987929582900165,2.703638473501228,494915.5784190838,199.66707767869764,3.144733213458282,34.20426639830779,HR,PhD,Manager,,No,Yes
54.43146224902314,12.505040143090874,1023461.3166277285,,,2.1904812472068547,HR,MBA,Executive,Remote,Yes,Yes
46.16286831777725,29.869878026345823,,270.3246736514319,,10.444145985282722,IT,PhD,,Hybrid,Yes,No
,,2496939.316281414,299.6594010709602,,42.180303554015765,Finance,,Analyst,Remote,Yes,No
41.96915856475121,9.858741019856442,315330.174720653,433.42694918322195,1.9644528131633532,41.351952944414464,Sales,Bachelor,Executive,Hybrid,No,No
,15.937150827389564,2757879.573040364,110.58606035333679,4.077158874186242,,,Bachelor,,Hybrid,Yes,
48.60581475951199,19.333141806460088,739520.5995621055,53.942018934356575,3.518678186819359,16.703358046498156,Sales,PhD,Analyst,Onsite,Yes,No
39.95106550870794,,487457.0331438447,,1.9305366997966282,,,Master,Lead,Hybrid,Yes,
50.441220593237745,13.941683571769072,2452703.6790947295,182.70109900364562,4.7402231493777345,23.582823990001973,Finance,Bachelor,Executive,Hybrid,No,Yes
27.436421365052627,,,306.5718363760602,,14.067286628346597,Operations,MBA,Executive,Remote,No,No
26.518817762766844,30.328606964298313,1116470.4026791048,402.8921583079584,1.9058329104778138,1.6561000828356154,,Master,Executive,,Yes,
31.32787027948915,,2755554.6942910207,,,11.906679825967354,,Bachelor,Analyst,Hybrid,No,No
