Age,Household_Size,Monthly_Electricity_Usage_kWh,Monthly_Water_Usage_Liters,Monthly_Gas_Usage_Units,Work_From_Home_Days_Per_Month,Vehicle_Owned,Public_Transport_Usage_Per_Month,Monthly_Internet_Usage_GB,Smart_Device_Count,Monthly_Grocery_Spending,Recycling_Score,Carbon_Footprint_Index
61,5,570.6085228254274,15885.100948523475,304.23817947909123,2,2,5,122.30980106830242,3,28332.78750951532,39.276111469266034,358.1321552645011
35,4,717.2210501335211,14680.869436015897,433.8416343407624,8,2,2,223.24932280680366,7,16552.46119334966,33.67819568443865,417.62633332846474
42,2,244.812294082684,9765.160901239378,178.78404528638856,11,1,24,197.38078027947014,6,13286.340920733348,79.20592989292844,203.07203619613705
30,4,726.3214383114346,13958.990184058823,391.36207015463293,9,3,2,225.68272894311633,10,16574.041787921957,22.86287536134398,404.6568741365238
47,7,483.42537243791014,13366.164896878874,343.8762948339575,3,2,8,173.5115152423145,2,17547.95375484604,34.93547234793188,390.93506080195397
40,6,550.166242070042,14398.73402381357,306.4716174642516,0,1,19,139.4630840046558,2,21218.51236497461,45.51226881776132,374.91143662721487
38,6,622.0796572595165,15059.656478354125,317.2586257727845,3,2,6,117.5661096932055,5,21718.77156712657,40.10157022998866,401.0649577560295
59,7,676.7172171126963,14962.92453353085,318.3864573137775,2,1,9,163.6350735985618,2,30956.50191335753,31.276303674352057,303.34998978573674
39,2,435.3645168177156,9056.007465129442,159.04780575807544,15,1,26,434.72952197474297,10,11066.370124426554,70.91798263500021,263.88602096266953
59,6,727.6470691087137,17260.9425607853,402.3305304705929,3,2,12,161.2533987108256,3,28335.418562292336,18.591582967443472,344.3789625990351
26,1,534.9250321168306,5276.763217457808,239.60454737174777,15,0,14,345.2480729506861,16,11686.316963061803,56.58259198123897,243.45315785962418
52,4,847.7615015453889,16729.27436780592,414.7612691905652,2,3,2,239.36596306062586,5,25033.052272699428,37.74625635275151,418.95563055726143
55,4,706.9969572438463,14592.318138522702,392.6411359583362,7,3,4,236.96340950838163,6,22448.243132341817,29.150334031118526,417.5359000933786
38,1,443.88971856838873,8758.132741987687,176.24095794289434,21,0,26,454.71037000537393,15,12665.34283158048,63.96965804854608,238.39375722601986
30,1,386.4692400625924,5979.196943537076,162.1390248531114,17,1,10,377.19216253455045,10,15823.120186682694,50.91921720354351,265.7362524544422
58,6,542.967068996746,18227.274794577777,391.3220415770752,3,2,5,190.8429716988937,2,24844.92596483717,45.47631619742208,351.4103491564955
29,1,420.8962680907064,9877.982914097209,198.77374176261424,18,0,25,406.6590828806411,12,8251.670494538263,52.903242284749986,303.9946180613247
22,2,527.7005971305234,5997.3970783045415,160.6382005972644,21,1,10,428.7137733269736,15,12112.930176139651,59.22408435548753,203.35407960536176
62,7,624.6900891177394,18410.473256028657,449.1758277929344,4,2,11,160.05558009408676,2,32591.744325061612,45.68497994583875,336.33360473418253
54,4,292.3907157104218,7869.193891234476,146.41340066234662,12,1,23,196.95714696075265,8,18486.632967486974,97.0906366096158,177.65207471030942
25,1,613.5646732095498,6917.628603361512,194.50137140127117,20,1,12,500.3039854230623,11,10180.465525164835,61.64584576530434,239.03985302260557
34,2,403.1647705137681,6455.266074320506,198.40822449201045,20,1,19,333.5587391068845,15,12767.672788112028,56.68174238250158,258.428306824625
56,5,752.3057053100522,16009.424731301122,400.8170207567235,3,3,0,304.54611375670396,11,23014.790882203648,20.629930187538925,421.977933257367
52,3,794.0561569639763,18222.591533820527,417.67593970852505,7,2,3,284.3900304404363,7,18178.030863587253,14.595672828757035,418.2473306844042
62,7,554.7062755071303,16450.961340546557,348.3282821422,1,2,11,178.88151201996686,3,24712.22286115762,40.89352956464393,291.66174111195346
30,2,509.93960044103034,4865.786423916119,212.3676194129773,18,0,20,432.12100317414314,11,12885.645370034441,53.44966397223937,256.9337547415311
55,5,745.0309834936788,16826.184061059557,386.0616250744839,4,3,1,242.9600878890922,11,21059.117745245003,38.02332777884466,396.04438823447913
39,2,497.6931330976653,7687.729767322452,190.78423047053096,16,0,14,374.7256915586754,12,9733.142511461136,43.446727070993305,196.8163507003526
57,4,774.658600160086,15874.462195094082,406.3816930798887,9,2,1,258.27835604337145,9,19834.695650803038,24.356970541893737,417.8844134181774
26,1,369.7000406838648,6891.0327428315795,181.4893154534002,20,0,28,353.3222008556548,12,8239.48420930274,64.60691312164317,294.05105795247255
51,2,293.92168417768676,8681.393780110113,144.23872220259665,8,0,22,225.33759338971038,9,17005.074838177396,82.72165097524311,165.484272597111
30,1,509.913429258974,6388.167459648031,230.12225030845252,20,0,22,369.7339683487563,12,13558.67618580344,71.25566064470958,244.4901005796892
33,1,461.9375602337389,9812.194690092103,224.37043348133022,19,0,15,403.4299224179406,15,13207.673887181116,57.87222436602402,272.3104147780547
45,3,294.5283270070302,7583.23672277834,142.39241389886405,14,0,37,177.10787588571156,4,14406.966847492256,82.94678723311492,184.31840591372585
48,3,289.0086225679973,8965.775737122054,141.40407124002792,8,1,25,278.9085622940826,8,17178.31723346696,78.37861146282341,189.7570562553971
39,2,221.16796735627167,8266.63261246275,114.39726504208306,11,1,22,250.53517481115364,7,14012.64949637743,91.2885097982524,193.8454411984963
39,3,331.08555791947754,9007.384127957788,163.48463585006917,6,0,20,243.71348164779272,4,17049.15382211586,78.7991677155124,184.7024027147986
30,3,278.1885171796235,6109.929259534673,154.62552671523085,8,0,25,220.4402554283714,8,13202.221409158563,81.06125357105763,169.36700437363712
38,1,518.7303235745974,8238.456401644507,213.5637604866684,21,0,15,411.4870935285506,15,10384.868699475477,73.13480099713324,279.4419021532979
29,2,396.35763154875417,8922.866197361067,183.76611443687247,19,0,12,388.13340096215455,11,11489.285348684702,53.62519458044865,299.88257313356206
43,5,747.5896959256469,13711.436365102902,388.9468879941289,2,3,0,302.34250122484525,6,20604.588817347507,40.43776956401755,412.07372145016905
48,5,833.4614377320152,12433.709983107488,362.60316602375053,7,2,1,310.98372120170256,5,22575.119695916383,23.846861179262923,453.5673681512152
40,2,335.88392685585586,9002.638532296209,161.10656294407812,11,1,23,185.48292556076152,6,12876.107878972954,86.18496530544245,192.91262134352087
39,3,260.7818841612559,9134.312383912295,177.47176218674846,10,0,37,186.66455418346303,4,15086.105970531902,88.95523037917046,161.4876201329985
51,6,627.0466979387766,18086.307125002997,361.19958432358123,2,1,7,131.11734817976762,3,32318.536383122726,29.454044864789907,311.5435958885239
52,7,611.2086772907942,17951.418717221284,295.69156727154177,0,2,5,161.617949611317,3,25934.38664278665,28.788450140640172,353.749309296835
34,4,269.38054183455716,7366.198603853969,161.0231195051645,12,1,46,229.61391561573254,6,14673.479480238115,88.00512291495347,200.86329033335335
33,1,582.6249814057242,6971.025463418565,221.54267445081612,16,0,23,403.6278727975343,15,17267.59359764685,50.41255500217369,256.5765145305031
53,3,686.5982225249423,14134.79778688647,381.27101678102576,3,3,1,224.18235905334552,9,22777.89838955669,27.757590444518137,452.27802368102397
53,2,281.4960666864162,9016.69186285049,146.04061116357445,8,1,39,215.13318912418012,5,14466.447614128954,87.4403653690579,173.9660440362064
45,3,223.01624485472126,7431.794425791842,134.84473799154247,11,0,44,192.3346608490856,5,13948.814533717461,81.00650367117191,160.28821196896715
30,4,323.2346943768704,10131.828467799029,157.2279794253185,6,1,30,158.25078853667418,7,18422.317043554132,89.67712306411474,192.12744556471296
26,2,459.8981231673164,5552.329403859125,206.880030913456,20,1,19,376.1301136647659,16,15044.172933946862,52.0795584005472,270.6250708290928
37,2,349.8010254289326,7179.925461658094,158.08369283836225,12,0,20,207.02723499470372,6,13304.79449904535,83.63453291230313,171.89903651575938
51,5,765.6034798897484,14260.93830748728,415.08940676370617,5,3,1,215.034106452579,5,19337.63255062384,48.04410826698425,443.65496842053057
52,2,322.7297484455516,8244.13004083393,121.03107635357193,13,0,46,192.80117829160068,8,14806.967177698349,82.36029638720768,228.37534719688347
36,1,434.05475226049623,6678.722352203113,161.88751047033378,15,0,18,386.8540183644828,13,13710.921956822785,62.197137108150855,254.8868264876292
50,3,229.22554394653426,7181.295896572685,161.43567780497844,7,0,46,212.31275032343115,6,16826.785770249113,85.82850824759831,202.40091369863018
50,3,710.2719736295722,14461.994448233781,458.70553351443033,4,3,0,239.64879118651115,7,17161.05853175661,36.06237193496288,415.3273407425037
35,2,519.7193735522825,5971.887493571043,197.30798327264725,20,1,12,422.0179711655434,16,11879.029959659381,60.357496283732914,260.27594096440373
58,5,543.9885453312029,16795.433623522345,323.48383614056655,1,2,11,121.1138533245211,5,30562.94046217124,44.744936439997744,360.92087525282506
52,2,318.1220626504769,8417.815648505952,131.3111908595945,10,1,36,214.38643800746593,7,17537.077193519348,89.96223325014479,192.97753210921985
41,4,361.167444938828,6504.395822059282,135.24557884617178,5,0,40,200.41987258103396,7,15164.715286677078,83.2393033526727,164.0626697799461
47,3,261.57985860140496,8822.688296239628,152.0002099868361,13,0,43,187.1905457236865,7,17838.079493101348,83.72997505417547,180.1076315570293
30,3,815.4157915445718,19488.45035987216,347.9662810550801,7,2,3,221.95230153413348,11,17240.30548866154,14.949281257461966,391.77192142071345
42,6,565.5194402775934,17173.63837502411,330.2340480580911,0,1,13,140.84404000423564,2,25717.35093860774,32.71440319947479,293.79617872777067
52,3,817.5567956630615,14080.171345728653,383.03351986091536,5,2,0,263.90529044230016,11,21251.987904981317,25.91580149868683,387.10124867558045
35,3,281.48422204575917,8062.343519956018,136.38216853560232,7,1,28,162.52218123064105,6,15135.116860724167,76.27416026222235,202.15681721176776
26,2,548.0468053693775,7793.617568035306,179.10863995007065,21,0,17,471.1933326796044,13,14051.404929611288,53.646722969924,237.42318403158296
29,1,390.1099555918051,8447.211438232403,194.4807927664518,21,0,16,409.96351752716305,13,11707.824698325265,58.205341810872014,255.8691719135957
26,1,472.5126371066706,6271.234938223406,210.9187532038432,20,0,23,401.4064715296215,11,10740.072635399376,62.82581778641389,251.20494055495493
50,7,595.2329168342224,19410.796069078173,286.1036530725128,2,2,10,194.2276119837653,5,27060.904188277033,33.6217727693092,353.21343729840066
34,2,309.1709181650701,6505.252877380406,133.5280330966146,14,0,31,212.2337921904985,6,12626.270273529915,82.93478748009504,180.36730624338333
52,5,817.3332911418394,14229.235197874645,511.09197646276493,6,3,1,220.4943026617034,5,22169.210972406734,41.87051150666382,379.89833747560135
55,5,596.4039892934786,18195.313852929405,362.2564014693001,0,2,16,178.1539503113804,3,22602.133749755154,39.88181586177541,298.9815028702895
31,5,753.4431007307535,16671.216050239942,448.56762221950913,3,2,4,213.78612465737865,8,17026.417347126335,32.60706161971275,424.80777859924996
49,2,241.03017384606136,9903.634270566796,155.56519397258083,5,1,29,213.2009889980137,8,14425.199476657666,90.12421438619226,165.80516142719438
45,3,726.8416193463604,17434.579467845535,411.6939122938301,7,2,4,267.2612600460179,9,17756.644686902055,34.766135070198146,446.48774416760256
34,1,465.7770455636404,5933.157175995696,189.4013213176971,15,0,15,392.31123246566307,13,12581.212655717376,61.75925555045455,252.29402254428973
51,7,583.5450653285836,21702.005458332445,368.8092501861927,2,1,11,158.56369517463588,2,25245.474307894165,40.317520019885464,355.6729940948049
41,6,668.538336287802,18829.287705965267,405.54368930951233,2,1,9,118.81508597590845,2,23590.94302920183,42.357336653832675,366.31808508407744
48,4,331.9576158159355,8000.634852884015,173.15547860362375,11,0,29,150.31288314757745,7,18012.52365078091,89.0077986675715,140.20633541155954
38,5,503.7559656057239,17222.953806186695,372.67378670396965,2,2,6,166.83236656506656,4,26016.054943299518,32.022523903980385,398.049020075596
33,4,316.5083106889377,6227.136975571396,160.8001220980427,8,0,37,182.967771613471,9,15249.139877737101,90.23860756683203,187.0671210146728
52,3,763.0258710926877,15463.059807605754,376.5901112812763,7,3,1,204.18433112460372,5,15417.257175932722,21.203261865853634,386.1748725874051
55,3,741.6401928463824,14227.08953848815,451.5825289666178,2,3,1,314.8337537365827,11,18899.846994271902,35.56717976633419,458.01820938955143
39,4,789.2300159218354,14761.128252112561,366.92541775720684,9,3,2,294.569322980892,5,16057.14470657564,24.86200247291965,461.1237550141733
41,5,703.4017910868057,18637.811021622183,313.7589363503,4,1,5,133.75490311176725,4,16023.18383368074,55.87126395796434,285.56458623941637
23,2,433.66744216872496,8019.0749738792765,200.59712836186037,21,1,17,377.3737147550131,15,8918.976926435555,41.53882139580321,294.22650039220815
32,4,202.87667691755837,8044.321518666787,118.02145268115781,12,0,23,151.81780663164687,5,15562.899233660002,85.00149533114315,183.7977932210636
55,5,715.7740893891515,18940.516897268273,380.8570123394994,2,2,2,223.80539365375893,11,13939.830756430325,34.806112152485944,375.8056237006041
23,1,445.97172671211615,5941.321436623887,231.54484163285852,19,1,12,336.7704733071443,13,12932.266075364987,63.54031244330568,255.7022553715745
49,5,702.3290548811162,14955.234389216255,397.8460115501224,9,2,2,234.69091042676908,9,21699.823498505266,32.40487649467761,434.1324121229066
39,1,460.3268080167333,7350.274476376247,218.89602119687098,16,1,19,380.58222932781376,14,15161.09416094171,65.3541353583769,253.74750348039956
23,1,377.20167237547605,8050.058589935301,188.23252905412394,15,0,12,396.4289026231931,17,10652.037148384585,66.35350611311166,224.27051370139557
37,7,604.9376495271015,19694.373496933003,352.79452066056325,1,2,16,170.45742034595722,2,22660.432249578924,28.675740152458374,334.89799655380637
34,3,767.0254046371011,14652.129856759144,350.64546758165454,4,3,3,254.20923091117706,10,25003.393799013546,14.690723674873535,450.7804237712189
49,7,585.1225187310166,18095.226394850422,420.8658148130351,0,1,9,104.2390802491953,4,29888.111511109408,36.89002773284305,313.3826984487319
24,2,421.2965232445385,3163.716658710943,203.22207839909038,17,1,21,429.7967559533823,13,12430.713733009998,72.5822337134928,270.85709211185537
53,3,228.42912205804646,8741.974202831858,151.8050778468931,13,1,46,213.75829655954706,7,15122.305579660044,82.5051653860201,183.5652358351325
46,5,745.7718500428095,16506.922903316656,321.0537796241355,7,3,1,218.6748643979992,10,16691.670878539044,38.09846061119427,452.7308372757443
43,5,597.2331284421194,15117.939816529593,238.18327094114443,4,2,10,168.2749434990916,4,23508.46143837619,27.8845253519544,350.09468517298694
52,7,600.1121189131687,12963.21121375407,393.00879817534167,0,2,11,185.26515787306897,4,26461.25678879455,39.89883783076995,379.6889569658779
52,3,197.43092307340703,7723.816213238841,158.95138356178052,8,1,32,258.3466670214838,9,15565.509604988305,81.83549834033664,169.1240620904401
30,2,535.6792752179063,7932.753610410724,240.00310433894575,16,0,20,398.12415095314645,15,12553.276471345647,61.26272224788961,277.0413850415401
32,1,347.3569309813036,9313.109671912842,172.02810412833958,16,1,28,391.37771785792955,13,12893.882490055952,43.01824144081697,245.28574200164496
29,2,379.76122546477785,5943.35916950397,204.7533619591093,18,0,28,444.55615234076987,13,8331.206470413064,67.63066882688769,246.1526576673834
39,5,486.061839339715,17335.287961467093,346.99440087168733,3,2,13,121.84521972178996,5,20264.109378755,46.694040886747814,369.1194687508089
49,3,771.2651202113931,17111.07394729884,461.96681263117614,2,2,4,307.84394474300876,6,21562.38291707826,27.640199011330537,406.4788032246822
35,3,356.10184088882335,7765.016517955937,153.22174737854363,11,1,28,181.2332390988989,8,15026.972031822315,87.8483728960929,195.12637881271644
23,2,496.9505125410662,8718.18859658265,186.5760860350829,20,0,17,404.96056443356264,12,11053.925843909063,50.45344053894808,254.9045289311067
54,6,650.8099250528334,20956.848186404946,403.3687061114856,2,1,18,124.36219055972984,5,27240.64498278908,26.142228040304765,341.35134559970686
38,1,416.92268296697824,5750.212773502104,202.7187628462305,16,1,15,359.2374479017784,14,10921.810633409244,37.116595644257735,251.39361086865438
34,1,447.01948480170716,5920.12586776403,191.37239124595285,21,0,26,507.29477114181634,15,12126.725676182125,68.82000433306307,247.84581530741863
41,3,309.4945202188522,9423.437923444233,118.97759852248807,5,1,36,219.722048992241,7,16454.17885740235,86.64784174495003,148.08622960364792
24,1,431.35499598546966,6606.514165275591,223.19784315802238,16,0,11,465.54814103936314,17,11984.20545659383,65.69530324180931,301.83430981254367
36,5,547.1559942384496,15596.821841746354,436.35897520006785,4,1,6,158.11470594034114,4,26627.497109333748,27.279339735835897,286.66456807752047
35,1,498.23252715042673,8006.2673304545715,208.19561042231493,18,0,29,424.86925302463754,16,14283.218700875914,75.3543251436683,269.3627998749254
57,5,537.0614743470129,15724.303234484989,326.1114899103537,2,1,16,201.86395202265436,5,28340.0213625711,31.44058953625425,386.79758174427843
24,1,399.7917455649248,8458.457245228432,210.64349518893968,19,0,19,359.91015263850556,13,12924.446024060073,45.98456729590922,285.1396137042177
22,2,385.3530029781927,6884.461468585641,226.19255030673733,21,1,16,383.01840931271437,14,11889.0297387732,55.2413068247516,272.6194298079667
55,4,618.6606871324644,14507.256283173294,410.95915475171546,8,2,3,209.3702270760271,7,21895.70101747344,28.504146846826238,451.1651913594628
37,2,497.63366640646086,4003.711257438591,205.01744589362428,20,0,27,405.7887623556636,11,9338.28305024463,64.38055261960757,209.93074893388274
35,5,607.8257353974112,13916.628795408638,439.1906886776546,8,3,1,218.0016073018818,11,19618.53191162981,35.50556932826232,427.3655532998208
40,5,543.6846010610093,18769.756649288385,310.47017940788294,4,2,11,129.50432287329733,3,24032.650177004343,35.05476679717558,355.21209138319074
50,7,697.0354412743949,18282.563631442827,338.0270274763231,1,2,19,87.48867376760444,2,17987.86186313515,49.69039496506906,377.76225299990966
38,2,393.9020173958506,5668.985882648191,152.8675357867413,17,0,15,381.42378827179436,13,11179.44619658579,62.71886581830633,305.05955199812104
35,5,778.630405395705,16598.786717240877,357.9363442687524,7,3,3,202.52054349648574,11,20981.225654159924,23.77872519643611,450.4992962194765
46,3,272.37248576627053,10004.698609344381,163.59779349412162,7,1,31,235.47931105742708,8,18458.490556533707,83.15709705629936,168.75437597989406
38,4,312.20978592216534,8984.840664997735,151.7411510842785,7,1,32,194.15853394719065,9,16441.95990583998,80.37714673056544,186.17298623668077
44,5,552.6270876326421,10252.325410665402,296.0184933052379,3,1,9,110.70610376162101,2,22633.780250893516,32.81603202585415,344.90205645291735
51,3,736.4259266196533,14324.698540813702,404.4968981979286,8,2,4,302.710574603104,10,19516.143699016564,32.47333301682524,371.12372882759837
50,5,785.4210521447291,14112.283299101327,452.3406862538465,4,2,0,233.45306031460234,11,15023.676124741907,27.426834994107324,438.02741347246
58,3,735.2011578297133,15021.2844864653,422.98069362468726,2,2,1,205.01102767169994,8,18024.57921421623,62.85723713681842,415.8664241642316
36,4,773.5571874881045,13987.183783398174,473.45216609252975,8,2,2,227.2484463620475,9,19925.793737592798,18.787204085182154,410.78130483975843
37,2,382.3594278317735,8315.739563570794,154.49698777410597,10,0,47,154.0541540383006,4,15450.325249743744,91.6168973945028,178.66614484179996
47,3,283.02993141551656,8776.65224319244,139.50274123741974,5,1,27,184.40538876331485,9,18950.73877017147,80.99278853084962,174.8892342932828
27,1,436.94855012810865,8120.146898422623,173.34694106033848,17,0,28,424.32848424529436,14,12663.970406979814,58.27784169761988,271.0373915700563
52,3,747.7522706613809,11582.962993538558,357.3313349455252,9,2,4,275.9035789258498,6,19441.555343103053,20.78282163518085,449.02288257462175
45,4,786.7109109354099,15348.750771350034,446.5962503054642,5,2,3,176.2952743233754,11,19866.299301723553,49.933835005824136,387.5667195652766
29,2,392.02140179500486,7127.2276526398755,210.93776481288256,16,0,15,312.28756646583247,17,12753.137270628666,46.38966373387378,293.9144210466742
22,1,355.40083480098434,6999.718578324524,201.61734061217763,18,1,25,394.30469824646065,15,13069.177715429136,56.74943561005347,275.72141151861626
25,2,222.4045608477616,9013.323454919717,164.76173591808757,12,1,32,157.20764127517472,7,15970.048058033393,80.7163999804567,175.82733915223895
59,5,690.9028574536239,16495.404230263295,422.07812591983134,3,2,4,179.34469344220878,5,22100.629542556297,15.127102067925712,416.68850458061894
27,2,357.5240325261304,7968.174153063434,202.08777332920025,16,0,15,383.39530567471024,15,10877.942986148688,56.99648656306718,271.1519282187939
55,7,627.2818361319728,19837.38113557166,280.889028571931,4,1,7,127.51447540368027,4,29000.809751845103,43.290577048493546,380.26435394364836
24,1,555.6278777080241,7866.924191670873,201.96915846970458,17,0,26,382.2596644125502,12,14106.773729362589,57.552825373078186,252.3414082958934
55,5,767.4345225878623,16871.348912771587,353.9030968255604,9,2,2,238.32481576731922,9,20463.945629709877,45.355307733718824,393.8770087067778
33,4,761.3114410292044,18574.841710932855,388.817774481137,8,2,3,309.15666216190334,5,19169.122717318503,30.80385038763655,452.5775523452016
45,7,592.6815793687554,19783.290531464292,326.1647409122756,4,2,8,147.42708864313047,3,31599.7859880806,52.255011484594554,338.2723987835889
47,6,571.6956474362922,17695.051943196384,292.6384291618499,1,2,13,144.5562166478729,2,27530.628424280436,42.03315012187292,344.4796995351213
48,3,323.2089299860956,8502.751230664517,160.79213670061984,8,1,35,236.38684725040164,9,14979.041379925342,85.35142225133556,186.13601536856376
38,3,263.68973250102533,7186.448692690666,109.25172693292686,9,0,27,217.62076292472017,6,15475.214558482972,81.12303556573896,196.2823828406797
32,2,319.440700286633,10059.148192752507,131.89544338116355,14,0,48,177.3424930227638,4,17334.5680455684,82.229178646256,180.33928613335067
52,3,311.1056531013769,8111.984323188122,145.47832273445852,11,1,28,205.2170638704522,6,15837.5675196499,75.47903178155877,184.3983721025514
52,7,649.7895455539327,19728.40901744258,363.0297813753566,2,2,8,171.79279150746544,5,25868.187902659934,28.947015661753532,328.2366219106385
60,5,612.5676637342568,18740.372532370926,463.7370618788116,2,2,13,204.66409537151097,5,21306.85727001636,39.42237609493205,325.2176878938285
52,3,242.27286923465715,7208.758522602624,131.44192668481864,6,1,37,189.7854133674086,9,11883.283765324479,77.00839406041476,147.49270331957376
56,5,575.8119499813165,16123.89851030177,305.18634416913073,3,1,6,187.97385535071265,2,20724.04035340058,37.91125550739779,326.52962222351323
50,5,568.9391581872944,20218.20246623967,350.75043556261335,1,2,19,90.68219333464337,5,25507.7156972653,32.024587989927824,368.89899404778413
38,1,335.3558944147276,7441.510491571276,182.167893956675,19,1,18,360.9477916777249,11,9738.635801785467,73.81031238430258,258.0598888834967
53,2,240.2590493966428,6574.830938621578,167.04586900601345,6,1,29,205.74887409217854,5,17876.266438913863,89.09506297081026,199.762223856115
31,4,325.5717635088839,7880.5621173629315,126.51544140435274,14,0,26,221.70919757530586,7,15642.63556680282,76.42168326553531,138.4327407806189
34,5,708.1686035354685,16796.279441633273,379.7586118212357,9,3,1,183.9299532996618,9,16639.40359567646,28.05919867666905,398.9150156119368
58,3,797.4586853213837,16969.110581928344,365.97643916651464,7,2,1,204.69891629897188,7,19810.70734113696,8.188247623343226,415.54138849705635
36,2,387.78258115522476,7155.36328395513,201.81436524716406,21,1,11,446.18901230478747,11,10164.246255125507,40.01526226244192,235.3073353362251
28,3,214.57772685870682,7613.923018969795,161.18643749647356,14,1,25,158.09319773187585,8,12276.953753900762,82.92438264231488,189.82280043621915
36,2,385.6679198945528,10256.050870676976,168.5289629364997,12,0,25,191.74851102481477,7,13730.768938619181,80.60889209455787,163.97893184934117
62,5,677.7971558478175,19860.129518012232,348.7603232884511,2,1,16,128.9327879160633,5,29727.335017836296,28.376091854705294,338.69905682444954
35,2,337.2684300164177,7026.115813882586,155.96194335982776,7,1,44,148.1466028547764,5,18691.482911233146,86.11149955966842,189.27143400930535
47,2,319.5205086160747,7534.976114897419,175.40296843932893,6,0,28,189.7350805920816,8,17319.870062828042,90.67781874600794,172.17300612466047
56,6,576.1162451315503,16877.609087399556,343.3169254753478,0,1,13,115.55067635514283,2,22033.292013524726,43.04340784334928,343.4932936254279
40,2,275.8639986864368,7873.610946383528,148.8261769414137,11,1,39,206.41574908785276,6,19037.798910199275,81.12335215845556,205.99735453635267
48,7,504.644731900323,17472.406051102127,321.0016781313499,0,2,16,114.98707054193858,3,29177.267185602257,46.6303398185907,374.3652937747122
47,5,604.0102565785097,15052.57275465045,344.02761141918785,0,1,17,146.62556863126508,5,19751.348473345988,35.344347174674205,335.0727700161214
57,5,744.7937922887738,16761.01532775708,425.622510122941,7,3,3,247.78365952842609,8,21377.483947935674,36.80287165717757,411.57392262607027
46,3,279.95764478027615,6890.127021511181,154.30154042632057,11,0,38,224.91666258961658,6,14487.698391849202,85.3273376591986,140.5773824743297
56,5,693.3040630245088,13303.240386904828,336.2690119745846,0,1,11,110.31956151664778,2,27824.349691807944,40.281479298998065,335.92415623786394
53,2,340.7288171693784,8574.130050867025,146.18702307371606,5,1,25,171.66224350599845,4,13510.1133074438,84.51364118260344,165.6754593930397
56,7,465.9241244040657,16626.470102038063,356.5662582114776,2,1,16,157.22714561020422,5,31079.42510954044,22.785929668621034,339.4347040858857
41,6,575.8060132433795,20154.38999792302,340.9937852863451,0,2,6,192.87945875626494,3,30219.027923577374,36.42359252214085,310.76580289562736
45,4,656.0219685994989,18106.082152585295,330.10204215064147,6,2,4,230.78740326377377,7,23685.71624618599,28.475003216900806,450.8157468012124
44,4,347.83904893443923,9133.185414072508,197.60562740457337,9,1,38,183.05670604154471,5,13865.31070804917,81.88022618917239,166.04365313608375
62,6,585.0058467036387,19616.847961993302,342.1518214875764,0,2,18,156.15173370041634,4,27512.12290932994,32.248921694821576,361.4851257180337
37,3,650.2527357093358,21452.263317839403,269.88564814273536,8,3,2,233.79816571194894,8,15658.346662226126,17.516971981306817,420.48619798452154
56,5,747.7101230603452,23115.348477864223,375.43841911755476,1,2,16,190.13798463149715,4,18923.448711691115,44.50292427714433,348.1975556148949
35,2,496.83740481054394,6773.24005613451,188.89478632674107,15,0,22,480.91880230092556,13,10219.439455434891,48.18689142197234,244.20810774879016
32,2,424.93833960246815,5847.073006409917,214.71255875695823,18,0,11,381.7956906360468,17,11637.843527305306,72.78265008076643,225.98467146694557
31,3,237.38107350743365,9095.989456245366,122.06666528625948,14,0,33,194.48206132772137,4,18926.653858461854,79.87745582228183,148.6752464038995
55,4,739.7953351492207,14746.434811243176,424.5734353850981,6,2,2,278.8209504000508,7,17006.726652021935,34.34892962677338,382.72139565165253
34,4,737.9328112796748,12982.515909206862,369.15434573771125,7,2,2,332.0388252196278,10,19576.274536794404,26.316672899608236,362.3696058353023
31,1,484.20858270998286,8564.949263593597,197.6493786594306,20,0,18,361.75199629141264,16,11449.148171634537,49.745340823063785,238.48609546001444
39,5,789.3156354940223,15966.126718522648,506.03953711487736,7,3,1,271.9085776077263,11,21265.48185848263,26.385658036496878,453.2181891601141
50,4,280.00806901570814,9838.338502629224,124.43736240108811,13,1,36,231.20189077842724,5,13856.520674600304,87.014960935644,181.24473543120757
35,1,528.3143807360341,6686.557631183254,254.02810046983038,19,0,11,393.29625289775635,10,8569.283913315288,47.95057165411328,233.75589675283055
58,3,713.9106399382795,17197.057244428273,291.43452885958106,3,2,1,195.25078148192668,5,16086.353301247671,26.486650645442882,470.28568522506043
62,6,587.812729999684,20740.113353008863,335.51421011438623,4,1,12,148.84101264512745,4,24182.75898328122,46.33118751697476,376.3122546911942
63,5,546.6803032403462,16520.911449229498,370.3753419036039,0,1,5,121.53525129938288,3,19726.359715417573,41.95068646436057,379.9185987055781
34,2,343.1879273390623,7821.68431909912,151.57782275526284,14,1,37,160.81525672011838,6,15412.755272038254,83.68567551224893,169.930728879948
42,4,700.0123599455934,15230.23213957135,391.8754940509435,8,2,1,245.48382883460465,6,22357.92229659638,37.54085805038498,452.0448310462795
30,1,409.3311611343389,7705.9565531917615,230.12463948107506,16,1,14,394.1250044632629,17,8973.482784310016,77.146546523547,283.1272116584559
47,7,500.41186790798935,15380.900765876648,382.0661517896472,3,2,9,175.9369202115528,5,15539.790538534855,47.0157337847168,374.34832080661965
36,1,406.714809691478,5567.265161159821,214.34595531004896,15,1,15,416.83998088496446,10,12190.133676627278,60.214947746017515,291.06508118408743
