age,annual_income,loan_amount,credit_score,loan_tenure_years,existing_loans,employment_type,education_level,marital_status,property_owned,loan_purpose,default
61.06669874549728,995541.0581291374,929537.4372982385,371.8151777013489,20.50655699004141,0.2908810406231166,Self-Employed,Post-Graduate,Divorced,Yes,Education,No
34.724208638400675,1005177.7667748082,1069705.9263853035,,18.917072073185874,3.3862698343642634,Salaried,Graduate,Divorced,Yes,Personal,No
39.49330564220553,,1305694.2166716286,,14.677063374567897,,Salaried,Graduate,Divorced,Yes,Home,No
,276663.41564878303,1167256.1664211396,537.9228954414675,10.142993990493187,1.6914199518809907,Self-Employed,Diploma,Married,Yes,Education,No
34.64635710413087,1348702.5002407231,851689.412229514,551.3314174205436,15.380824656784128,4.566120682536438,Self-Employed,,Divorced,No,Personal,No
30.009452805265134,,1132536.809940331,696.4938323476695,1.2464248499926542,4.056222722053365,Self-Employed,PhD,Married,Yes,Education,No
45.23938129674512,671464.2445041898,316036.88987220573,834.5288583673354,20.238692665837565,0.5661633957967155,Business,,Single,Yes,Education,Yes
45.219264398808505,1169070.133884944,864507.0426757331,887.524234710971,14.513591026799125,2.2216787738990806,,PhD,Married,No,Home,No
,1880947.3272914789,,468.5755265986096,4.061913110465387,4.738629417466281,Salaried,,Divorced,Yes,,No
59.03999130179046,,574632.5242191962,872.8356894792621,,1.7248119932615307,Self-Employed,PhD,Divorced,No,Education,
,1295888.0415152558,258384.63192807467,683.8493409420876,13.600588153064876,4.066663469922972,Salaried,,Divorced,,Education,No
,1604762.2925734525,1210166.7379211795,483.62464782172873,16.182334351986928,2.0241359035466235,,Graduate,Divorced,No,,No
62.50470611456828,317738.263028134,307597.4377472462,,1.5862654076279203,,Salaried,Diploma,Single,Yes,Car,Yes
61.19813318486159,,805807.9020539373,479.4814352090989,12.962434189752107,1.4121398151264857,,,Single,,Education,Yes
58.701985801810196,,333996.8033741609,,10.070783773900887,3.1722070733712067,Self-Employed,Graduate,,No,,Yes
,,831767.7531749186,468.64797823538925,14.64504612306132,3.1449285049781195,Salaried,Diploma,Divorced,No,Home,No
,,1050610.184986479,846.572082339252,22.86359040565158,3.6831315311735917,Self-Employed,PhD,,Yes,Car,No
,1329559.6162276657,1004401.6794341875,,19.368882326726006,1.2972701555317623,Self-Employed,,Married,No,Personal,No
25.58801212321083,312294.8350958663,729979.4186257444,473.686865546309,22.678495488449286,4.73721152704229,Self-Employed,,Married,Yes,Personal,
37.90332651004633,720042.7270104155,1271657.8024173228,500.00140765353655,11.502222255136216,4.993096684456049,Self-Employed,Diploma,,No,Personal,No
,1468697.7701870755,856386.4702689934,741.7113579507281,24.00010761850394,1.30204384127095,Self-Employed,,Married,Yes,Personal,No
56.76541871874486,863848.0714634437,504957.03746811877,519.900564322563,5.021176959402068,4.447418647611411,Salaried,Diploma,Divorced,No,Car,No
23.115823166845235,1133158.503782439,732428.6569578941,628.2359687747321,12.17522158464753,3.55352547607096,Self-Employed,PhD,Divorced,No,Car,No
64.88637397979625,1237617.8280811238,1018327.220221112,718.9214081464534,16.54654351915795,2.1287998700311745,Salaried,Post-Graduate,Single,Yes,Personal,No
40.40741348321275,1464847.5133336987,822992.9960721728,771.3170996867251,25.647425623533753,1.2603020944106935,,Graduate,Divorced,No,Education,Yes
64.57892040917486,300750.0003197052,76490.8125260695,411.74654804448363,22.600226871775778,2.0172432446521196,Business,Diploma,Divorced,No,Personal,No
,,,529.7605806146073,,4.777590924973064,Self-Employed,Diploma,Married,,Home,Yes
62.912770792293095,1827256.0358802176,1004353.6603285016,808.2752913900964,16.921195350533672,1.4518865199085345,Self-Employed,Graduate,,No,Education,No
45.93499281940828,200152.21018101898,472754.2415771205,872.5412413436912,15.833999915228869,4.896323294168843,Salaried,Graduate,Single,No,Car,
50.32884893147952,232670.81288385743,,422.56723414410874,2.7660297382772163,1.895503930983378,Salaried,Graduate,Single,No,Car,Yes
60.00659605688803,1989527.0422075987,705216.600639208,329.11197199325767,,2.543607773942435,Self-Employed,PhD,Married,Yes,,No
,885627.3154780242,1213041.9847106258,353.42344507070015,2.6425870553736197,0.76507917999877,Salaried,Diploma,Married,Yes,Car,
,,796983.6127242763,857.4947860233123,1.515607338130298,4.406570334716023,Salaried,,,Yes,Personal,Yes
,843839.1593929272,134737.41624682755,606.1919053972255,23.05824949184341,3.217732073577147,Self-Employed,Graduate,Divorced,Yes,Education,Yes
,1747172.3038566571,,588.5750864128867,,4.344106565257411,Salaried,,Married,No,,
22.762631996198785,1031466.4385148523,854849.1541496494,870.8781238450323,23.874948579972283,2.8428497330829434,Self-Employed,Graduate,Married,No,Car,Yes
33.57911833197677,796318.9856741024,839527.468460366,,18.21447607199482,,Self-Employed,,Single,No,Car,
33.75041379524619,1598872.1019143406,748340.706543904,802.042041433598,13.09265250008185,2.575951206456512,Business,Graduate,,No,Personal,No
,,1041188.5055815845,,13.607107610154866,0.09377849902234947,Business,Graduate,Married,No,Personal,No
62.49357085242951,1999650.9621968858,,597.8096391896225,10.113777543973118,0.7091653547216198,Salaried,PhD,Married,Yes,Personal,No
29.720476082131,949098.0791050883,1124264.6899417806,854.9722509638082,10.740432632864376,,Salaried,Graduate,Single,Yes,,
44.40337517064837,1328541.5432136944,1449726.657755412,,16.463686461506633,4.826393260088067,Salaried,,Married,No,Car,Yes
23.2691934254429,755078.1123499105,935046.7175765393,698.9682816559935,,,Salaried,,Single,No,Home,
50.54809540910067,1039664.984412447,529178.1059879382,607.3618924285579,9.304434425006175,3.390223926223112,Salaried,PhD,Divorced,No,,No
62.26049215230623,,337532.4079798476,,8.170086464927586,3.853945923878772,Salaried,,Married,No,Car,No
,,1121776.0557749404,447.51551623241176,,2.8451036403814447,Self-Employed,Post-Graduate,Divorced,Yes,Home,Yes
,913669.1623300321,475570.1391383382,442.6250503167114,,4.570479986447806,,,,,Education,
,1285867.4854276436,,660.9773006549444,7.55358798283942,2.9967854516356978,Salaried,PhD,Single,No,Personal,Yes
52.81968604046793,,729389.5418503529,,,,Salaried,,Single,No,Home,Yes
29.782918557146452,,,335.22262790109426,,1.7487325138657583,Business,Graduate,,No,Personal,Yes
22.737029843257638,652457.1194029576,1313729.8764897976,361.3163838962019,9.097862982481642,2.3285314520953877,Salaried,Post-Graduate,Married,No,Personal,
64.08268469135618,256872.351143955,774079.4737254968,465.16184046674755,28.169940383914895,3.583900405014541,Self-Employed,Graduate,Single,No,Personal,Yes
45.66416030488981,,629402.0495184591,653.2957355791222,28.59090534676472,2.9576712366591176,Business,Diploma,Single,Yes,Home,
55.1917482295026,585539.8494128941,231811.8696142373,592.2179777401223,12.14391095574501,,Salaried,,Divorced,No,Home,Yes
39.59003917416699,897896.2869271776,1027342.6779339735,,4.7912762548201115,3.3387612031163116,Business,Post-Graduate,Married,Yes,Education,No
37.86900631682025,849598.1776060513,380507.85340754705,574.3278065432335,,0.2587521305355772,Salaried,Post-Graduate,Single,Yes,Car,
29.154847201362124,,1492204.9573909722,,,2.3523968087055698,Salaried,,Married,No,Home,Yes
,1674626.7459143223,1080814.9777005669,811.9332155460711,9.595030758072102,3.177870336015209,Business,Post-Graduate,Divorced,Yes,Home,
57.48859551548802,,,,13.394685971650619,3.4053295287949896,Salaried,Post-Graduate,Divorced,No,Education,No
,809783.5477982911,1389161.3050253692,,13.018426927209674,4.662260319407899,Self-Employed,Graduate,Married,No,Home,No
41.85273619364351,,1344482.7319971945,700.6225830826977,29.664470811800257,1.1096476947382832,Business,,Married,No,Home,No
48.47710952924919,473558.18920173345,302064.13262908556,779.6851118873755,17.58378261112075,,Business,Graduate,Married,No,Personal,No
61.604915268058214,1528859.2680281957,917922.0816483055,503.8103597936504,3.802810890316008,0.5841597979312918,Self-Employed,,Divorced,Yes,Car,
35.38591776467873,,,381.5626509381118,14.958633165567003,3.935081254532771,Salaried,Diploma,Single,No,Car,
44.51503775542387,,,516.8197814031303,4.1791547444352934,3.659367998935788,Salaried,,,No,Personal,No
,991569.8335730365,914971.2621557125,509.60390665476365,5.136474364704014,3.574390982387933,Business,Diploma,Single,No,Education,No
,1894173.5849453562,,495.00359364958126,20.243015000927176,4.347741385316895,Business,,,No,Car,No
40.71185523225431,,962773.2123207086,307.23977675773733,27.268489216515963,,Self-Employed,,Married,No,Home,No
23.904952433334355,1162150.4649446327,153830.01817839823,693.104028514751,,2.1428385648646824,Salaried,,Married,,Home,Yes
59.849085465850244,1791273.847648197,321485.7804570831,468.07700559432317,26.458481008014836,4.865424701572722,,PhD,Divorced,Yes,Car,Yes
,562726.6872929841,,851.9129292809649,17.400724854281346,,Self-Employed,Diploma,Divorced,,Home,Yes
,1732156.4167215177,1131597.1131780595,847.4451872166263,13.74078818552911,4.996361626148004,Self-Employed,Diploma,Divorced,No,,Yes
39.70244711777751,1833470.8955497344,582849.4279167571,,,,Business,Diploma,Divorced,No,Home,
,1323295.1938382506,1162058.6335291993,433.6776572780485,14.666027619787618,0.1540362422164021,Self-Employed,Post-Graduate,,No,Home,Yes
55.58211443232444,,,524.8219367484874,27.385217708397246,4.0525119125372475,Business,PhD,Married,No,Education,Yes
64.385361126602,714438.4758312705,740233.293714658,558.0331612473308,18.16814639710201,,,Graduate,Single,No,Car,Yes
28.27055758320972,806200.8980551356,1184878.086012511,762.2039379292007,24.158537013669566,1.8342359918625544,Salaried,Post-Graduate,Divorced,Yes,Home,Yes
59.51718299835993,998592.8527534294,473097.43076962966,725.3818923755268,8.898374599296602,4.828860451774276,Self-Employed,,Married,Yes,Education,No
31.51515824475253,1059371.2233662563,1431208.7907221685,561.9140454056496,24.05564375770424,1.2125805147378443,Salaried,Graduate,,Yes,,No
,1536757.8340822852,1490935.384678245,758.0099362221506,28.294124460064168,0.9571578164699579,Self-Employed,Graduate,Married,No,Personal,
,937157.4247625509,468882.3268457998,,7.979674655501086,2.5356736251932857,Self-Employed,,Divorced,Yes,Education,Yes
45.39402845052552,1570342.414552376,1127562.33255482,361.235691635689,4.884236299327796,1.0585446931970321,Business,Post-Graduate,Single,Yes,Education,Yes
52.4370790754971,833585.0711427629,,,2.2424407938219897,4.202272423873275,Self-Employed,,Single,No,Home,Yes
,,279754.33486351185,614.2444940175137,3.548577717898185,,,,Divorced,No,Education,
45.07698103413628,740900.5036265702,1058400.8277924862,451.426744695867,7.972612322090079,,Self-Employed,,Married,Yes,Personal,
,1010698.7225049967,,665.0674018343213,2.7402077595379137,2.2486004946292653,Salaried,Post-Graduate,Single,,Personal,Yes
,1619167.58897565,,723.9136613583878,28.494649380931122,4.53691001131981,Self-Employed,Post-Graduate,Divorced,Yes,Car,
,1711683.031657099,467994.16030749364,731.9104981964476,25.007652956541904,,Self-Employed,Diploma,Single,Yes,Personal,Yes
,280511.82714882493,1094005.6475154415,895.4922475253708,16.436093142149275,4.546848214489806,Self-Employed,Diploma,Married,No,Car,Yes
25.35548594650954,1589500.6981783893,1154707.5395402266,,14.121286559003071,3.1466717269548306,Business,Graduate,Married,Yes,Home,Yes
,1955201.8272121013,369339.57524881815,651.2615055802082,7.5766277923371,,Salaried,Diploma,Divorced,,Personal,
45.20963314714294,1380563.178601793,432623.7463540565,654.8966890130604,,4.862317594712031,,Graduate,Divorced,No,Car,Yes
29.460222285753343,,,853.208166222753,15.987466361266431,0.4626074167694372,Self-Employed,Graduate,Divorced,No,,Yes
,266949.2089801064,,,23.580844871864407,0.40107654750130006,,PhD,,No,Home,Yes
,1082554.8722226685,1173600.957916008,651.0117562485766,22.848078165588788,0.49604518352589333,Business,,,,Personal,No
,1779330.4588907294,1451445.707562497,571.0230581779404,19.91212631494397,0.8343407825467603,Self-Employed,Post-Graduate,,No,Education,
37.02568587150459,,,,6.812193483497075,3.1933777196769366,Salaried,Post-Graduate,Married,No,Education,No
21.29891916581427,,94949.32802063506,673.5731756057944,20.17284199912469,,Business,Diploma,Married,No,Education,
33.566141369088314,903783.1362384378,1180893.9750674986,836.2259787222455,27.054708983142184,2.8924977046409888,,PhD,Married,Yes,Personal,Yes
,1182808.187187051,376686.09572498844,867.8049022084793,20.65833013786139,,Self-Employed,Post-Graduate,Divorced,No,Personal,
,,,531.7415324155679,21.506096235569874,3.570340799848472,Business,Post-Graduate,Married,,Personal,
34.07179770513242,274437.1941093982,908049.9156758046,832.4032442645105,,1.3685851821113315,Self-Employed,Graduate,,,,
,1546326.6413300387,1233514.1015168047,,22.171230330466656,4.669695478157683,Salaried,Diploma,,No,Home,
52.33333576088362,357451.50056835904,705196.8672597617,369.4562449102407,4.1916986943259245,3.6923260313845145,Business,,Divorced,No,Personal,Yes
30.61305088040165,1337513.222514683,221667.87608489537,,20.11382363550024,2.410585294870638,Salaried,,Divorced,Yes,,No
41.114411488800044,,1010656.6315105776,599.7295320939164,3.479771872251967,,Salaried,PhD,Single,No,Personal,Yes
22.243490491887908,1780902.0954622913,745053.1041090006,,,0.8823275466983449,Self-Employed,PhD,Single,,Home,No
,1424344.3008534452,1149933.665849664,598.0076466533355,21.13396736737429,,Salaried,Post-Graduate,Single,Yes,Car,Yes
23.585787734113968,935408.7249211188,,494.7042891993452,11.831514554915003,1.6349553306873088,Self-Employed,Post-Graduate,,No,Car,No
35.251245803619604,1479125.5946099043,822283.8970561795,628.4217211222629,10.977195543440914,,Self-Employed,Post-Graduate,,No,,Yes
,905586.5932667572,1193743.1181324304,524.2570295446897,,,Business,,Married,No,Education,Yes
,1264732.3818387643,290929.13845529093,601.7554170342391,27.403700694693832,3.061321556061661,Self-Employed,Post-Graduate,Married,Yes,Education,No
21.664491184021816,,1352560.8453200092,853.8538721160327,3.702691499153537,,Self-Employed,PhD,Single,No,Education,
47.557158550105214,,,541.1304080758163,8.07962450574071,4.281863340906154,Salaried,PhD,Divorced,,Personal,No
24.462774893978242,593301.3955859893,1184947.8893672528,877.1397737237962,,0.11519455520730693,,,,No,Car,
37.58148663769491,1871335.8983946596,609004.4989895358,844.1206069582131,23.182505460345464,4.601126959892248,Salaried,Diploma,Married,No,Car,No
55.8677103800072,369122.59689129284,735062.4502665715,735.756358094106,7.6276568446689685,3.0996179828940784,Self-Employed,Post-Graduate,Divorced,No,Personal,Yes
32.87595061587216,1660145.802444727,264044.94144728757,837.1995000160794,,0.715470712838866,Self-Employed,,,,Personal,No
58.272476064590734,1467718.661026911,1046687.9181218571,593.5942037707161,16.095203401286533,,Salaried,Graduate,Divorced,Yes,Car,
41.40960292927479,566186.3552647299,1003294.1800275295,806.2561110239784,,3.4016212707369196,Self-Employed,Graduate,Single,Yes,Home,Yes
,,598686.1570445922,,18.275392724150738,4.63399304900614,Business,,Divorced,No,Education,No
31.322938077691294,1348863.4014871642,822405.5195399408,780.4717121608727,16.270424276889727,2.4434742780664425,Salaried,PhD,Married,Yes,Car,No
,1977615.8259934997,788666.7465396674,672.5178101974282,5.495647197533492,,Self-Employed,Post-Graduate,Married,Yes,Personal,
59.35199445734808,,1176754.974360128,890.5683405445183,20.21471300038712,2.983712450038981,Business,Post-Graduate,Divorced,Yes,Personal,No
,,1358808.306185033,816.9589039019579,,3.2853830905957566,Self-Employed,PhD,Single,No,Home,No
29.599843351701722,568891.3083208308,386500.95654572593,495.1541347998847,21.194017427660317,2.5707210248950725,Salaried,Diploma,Married,No,,Yes
43.546564469842465,702066.2981974942,390301.6759580306,549.1997274922243,24.236547999393547,0.9938137233697436,Self-Employed,Post-Graduate,Married,No,Education,
,1842098.6316629092,,326.433885677674,7.883022565468525,1.5269650466718816,Business,Post-Graduate,Single,No,Education,Yes
55.57447322472941,500529.1627383756,353942.6712192684,325.1385096215405,23.04278158045078,0.7642763346582193,Self-Employed,Graduate,Married,Yes,Education,Yes
50.46015187528114,966165.59485624,1242585.6002011267,741.1768676824718,25.122089720011974,4.287275542651475,Business,,Married,No,Education,
28.306736461164196,1426331.1382281512,876269.4546143512,479.3133749508371,16.92809911115458,3.3425681017206954,Business,,Divorced,Yes,Education,No
49.12470391388838,1833390.8157744252,937076.3404820968,706.7994912214374,9.72807617234918,0.6876956526209616,Self-Employed,Diploma,Single,No,Home,Yes
56.27006149304704,1015532.4181277786,,319.5716527688039,26.37376201304958,3.1091324200719113,Self-Employed,Post-Graduate,Married,No,Car,No
46.9149824413825,504181.78037689143,795307.7271152214,436.17107695216697,,3.7340663303438943,Business,,Divorced,Yes,Car,
,1413994.476112849,,578.1564780271035,15.716560958911458,0.06598572668162217,Salaried,,Married,No,Education,No
60.25584009383595,1345928.7977513608,784101.8014235921,364.3883060262633,12.122146811947491,2.1108855588016464,Salaried,PhD,Divorced,Yes,Home,No
,,,616.5572012674425,23.51340903409673,0.9629541609848274,,PhD,Married,Yes,Personal,No
25.654039100009264,1537341.8243981649,1156666.4590558782,616.1202928512657,,,Business,Graduate,Married,Yes,Personal,Yes
57.63945672723924,1120111.88545764,134494.74189550302,392.0511113621757,24.318532744081274,0.8399811124305823,Self-Employed,Post-Graduate,Single,No,Personal,
,,,,,2.8047531673492014,Self-Employed,Diploma,Married,No,Education,No
46.609121001683256,1568026.5886856003,1404722.2427921903,730.1515759056005,1.2547479996773694,,Salaried,,Divorced,No,,
,,596578.5608850654,475.6971429522196,8.067433160089838,2.436623744817692,Salaried,Post-Graduate,,Yes,Personal,No
,1089507.0094828487,704015.5551580014,353.08195746531857,3.705659197290811,,Salaried,,Single,No,,Yes
53.06649933997174,592699.7637987544,1349384.1264095036,769.0432908693074,,,Self-Employed,Post-Graduate,,No,Education,No
33.02568711380064,,1226149.989098541,575.0332643437829,22.593815883822572,,Business,Graduate,Married,No,,Yes
43.612605828384105,1477331.8613698583,207865.63608815245,487.0296461456571,17.436331805637753,4.107698916179642,,PhD,Single,,,Yes
56.395506102700715,1001319.7091970051,,,28.30479328143097,3.080240479894098,Business,Graduate,,Yes,,Yes
64.18591059808236,284235.29214807705,213604.73834892435,,3.5336331462258705,1.6530044989234032,Business,PhD,Divorced,Yes,Car,Yes
22.9203348850968,1308127.4436694852,952512.6136040778,710.0893130948793,14.723014984587047,2.2009150192621156,Business,Diploma,Divorced,,,Yes
,1331499.9175513405,1158072.1883695922,747.6598652748755,4.8794933919067685,4.497291766059799,,Graduate,Single,Yes,Personal,No
,796804.8262686123,286959.0071878487,,13.767835488957171,,Self-Employed,Diploma,Single,Yes,Personal,No
29.221836199872207,1767104.5558324198,1011879.5178069711,538.6262350241071,3.392883761020164,,Self-Employed,PhD,Divorced,,,No
47.45308203784187,1471262.3477174414,1480947.5280766932,,8.304998514373032,3.171718676024022,Business,Graduate,,,Car,Yes
50.6534307745175,1680293.2827408726,894943.6775795793,894.5799246300395,12.008502091297311,2.2014187097282205,Business,Post-Graduate,,No,Education,No
59.13627767959375,821657.5307043901,1338035.0705223356,666.4695180139068,22.834346635016278,0.6874657904690373,Business,,Divorced,No,Education,
59.99845919842205,1329658.53532107,699578.3448318578,,8.338528422650207,0.9222412710614958,Self-Employed,Graduate,Married,No,Home,
,,567265.6580130933,,24.287869393310377,0.2791465650824443,Salaried,,,Yes,Education,Yes
39.76283784318282,490011.0843140108,338994.97412751795,662.9116035425902,10.388127749134664,2.6633785316579677,Self-Employed,,Married,No,Car,Yes
,552871.4187842056,415203.6382857072,468.19811506154394,27.312441091184702,3.506201198009242,Self-Employed,,Single,Yes,Personal,
45.559799167664416,937111.3187673833,58448.41866065212,780.6672825927755,20.348101792742348,0.5750773032274503,Business,Graduate,Single,No,Personal,Yes
22.559768756178627,1666155.8505187107,739578.6098677898,446.5063652012284,,,,Diploma,Divorced,Yes,Education,No
25.791593448735924,1942594.6837454874,654494.5641548847,855.0352873589967,5.158378694499165,,Business,Post-Graduate,Single,Yes,Home,Yes
,1431275.0611528454,613907.5664624203,,12.574147940298616,1.4406960975847887,Salaried,,Single,No,Home,Yes
38.50838543739132,,1014953.9156461661,369.5770918913401,24.375495234662388,,,Diploma,Divorced,No,Education,No
40.491061057904886,1216098.4172401982,1153526.7822227771,714.0882990846023,,2.1197787784582522,Self-Employed,Graduate,Single,No,Home,Yes
45.560812317221846,863956.0982869543,646272.6385582049,450.53863534597645,7.19579155580659,3.494342395230113,,Post-Graduate,,,Education,No
31.416093597957968,1781728.8180470536,561693.0566285895,,19.026082161674886,,,Post-Graduate,Divorced,,,Yes
51.295868000745656,500685.25836287613,630978.2725944467,,6.046117360562461,,Salaried,Graduate,Married,,Home,
,862411.058048562,,587.3793027343922,12.208051321712638,2.9398831921674256,Salaried,Post-Graduate,Single,No,Car,No
23.212134973671823,1867540.6889907753,994748.74766348,541.5340166053363,23.02282482861596,0.339274141408607,Business,Graduate,Married,,,Yes
52.82163145769728,1699652.3515058316,634763.4702492165,759.3498994215529,10.287172491506878,,Business,,Single,No,Personal,
44.964198642155374,1086679.8423514555,800601.8157386648,343.592492871287,2.570942329339167,1.1313311045544738,,Graduate,Married,Yes,Personal,Yes
,1165740.2043517688,246114.51286423823,322.08109909618923,21.025232981208458,,,,,No,,Yes
,261954.0524865471,1238963.604408169,360.29992019982035,26.357968430594372,4.2364015799787,Salaried,Post-Graduate,Married,No,Education,
,1441286.3481718192,249773.74580813997,378.6922622641596,7.740059556549185,1.3995773455416445,Business,Diploma,Single,Yes,Car,Yes
35.20722604319207,,1261821.701898833,,29.381902190504174,1.420357944770475,Self-Employed,,Divorced,,Home,Yes
,1481474.2372287698,1492611.4447557044,770.650515507449,3.556757360184426,3.1400062430893967,Business,,Divorced,Yes,Car,No
,1349087.1921318092,456623.447158264,,5.323210540886051,2.431490407876983,Salaried,PhD,Single,Yes,Education,
63.45765384242588,,1210170.5702697919,306.5319926913643,22.797026232143985,,Salaried,PhD,,No,Personal,No
56.95157552393437,635305.3574976753,,589.5823058815622,12.145213013743524,,Salaried,Graduate,Married,Yes,Car,
34.020357450655325,,521381.4049439692,,8.40078161169739,1.7191202092879383,Salaried,PhD,Single,Yes,Car,Yes
63.10219277308072,1362288.830945663,297136.0590436708,340.09944535004075,19.921411182324675,0.1470959163243396,,,Divorced,Yes,Education,Yes
51.319778070823006,700838.1462477583,1248024.3215872287,649.7770899065304,8.18120461993615,,Salaried,,Single,,,Yes
,1387724.7825470865,1267633.3216622595,472.0537564077015,20.649304206092584,0.40256436885820923,Salaried,,,No,Home,No
63.370021583285805,1407476.6947039214,1270407.527493548,676.8849574502756,,2.046881658904745,Business,,Divorced,Yes,Home,No
,,651203.8688533915,778.3438831819212,20.48442906781709,0.5076331040884463,,,Married,Yes,Education,
54.61774257482195,,754047.9323122049,,16.05736603655535,2.5411260903889192,Salaried,,,Yes,,Yes
48.823012560841235,1747493.310862959,796752.6576445415,574.3401431950028,16.70602018702389,,Business,Post-Graduate,Single,Yes,Home,Yes
55.19637063103296,1874516.0241720853,1106366.3670381783,860.2438576751719,2.4049826184909056,0.05685926911235206,Salaried,Post-Graduate,Single,Yes,Home,Yes
,1044713.9402143091,188639.5731771735,581.6851208859875,3.7417091736740407,4.486994718018497,Salaried,,Divorced,No,Personal,Yes
,490249.9893401806,473201.56478630664,491.7615438910319,26.80121448700457,,Business,Graduate,,,,
21.61399191081668,1696012.8166155806,1230246.5190517602,850.2452680987374,11.998066261953458,1.8323056567941571,Self-Employed,Graduate,Married,No,Personal,No
,,,483.3554200184542,10.735518708276366,2.0446460346958157,Self-Employed,Post-Graduate,Single,Yes,Home,No
24.361112162045924,1285669.7036194578,497631.57778302545,859.9943947474904,21.26917534656778,0.8544464784250982,Self-Employed,Post-Graduate,Single,Yes,Personal,
37.358374907376685,1973494.404632635,61291.26481169527,359.801796530337,17.95783090122819,,Salaried,Diploma,Married,Yes,Home,
37.04628060038684,627978.6569398558,717938.9938096361,508.9924836970465,24.09898126260299,,,Graduate,Single,Yes,Personal,No
61.28955775951219,1273095.0268707299,393536.13381163456,,14.582995576331832,,Business,,,Yes,Personal,No
,,939871.2393137417,353.6115611872639,3.8844289831418077,0.3971259665482674,Business,Post-Graduate,Divorced,No,Education,No
61.42290722171536,1651410.2392877105,106507.61805779202,,14.789922554070072,,Business,Graduate,Divorced,Yes,Home,
26.014899631874698,1198434.4220570987,638385.3577764457,748.5357010969975,21.499201153223865,3.3803255719777936,,PhD,Single,Yes,Education,
53.90174191132191,,1287132.6121846728,762.8973886688782,26.074043207897695,1.9375944587542056,Salaried,Post-Graduate,Married,No,,Yes
27.42248923269615,752424.4263530626,1005019.4467765236,,,1.7442743808914485,,Post-Graduate,,No,Education,No
,,65361.03306042748,443.85419187487315,9.55559614400434,3.122938071352304,,,Single,Yes,,No
51.10038123508089,,467318.40827486204,,4.716490402546794,1.1643807532450856,,Post-Graduate,,Yes,Education,No
63.18008957479166,,1450158.5707311714,784.0630977353999,,2.5501530771013075,Salaried,PhD,Divorced,No,,No
23.798286190130298,503589.3400184213,837921.3258768624,455.7804941608052,,3.7600565468186136,Business,PhD,Married,Yes,Car,Yes
,511044.30316411133,436298.23530348815,742.9113574250816,23.586529065921173,1.9827056057278958,Business,PhD,Divorced,Yes,Education,Yes
44.859437371546605,1736860.1995194058,1219013.894864896,,,4.9500983683538005,Salaried,Diploma,Single,Yes,Education,No
,664428.506022267,,534.890822980321,,4.4016385825015245,Self-Employed,,Divorced,Yes,Education,No
27.96666785229656,,1102884.0439474874,653.2593697338889,29.96267061350363,3.508223182287881,Self-Employed,Post-Graduate,Divorced,,Home,
,893485.8623863279,1367812.4678438047,517.5304361250082,29.080248652558666,1.7179783132558035,Business,Diploma,Divorced,Yes,Home,No
51.79432412643541,757437.5182353011,539346.2557679899,513.056738474262,10.596921284693979,,Business,Graduate,,Yes,Education,Yes
,1679998.4885286798,444868.3103036111,658.0429660609047,1.9121683826135862,,Salaried,PhD,Single,,Personal,Yes
,1918480.5038139028,849178.3628300505,627.8023837821333,29.457999441274023,3.5887058933789535,Salaried,Graduate,Divorced,Yes,Home,No
55.31675612373755,1454007.0478463152,159171.7934583676,600.0076596892231,1.8341907258041688,0.6431810986451042,Self-Employed,,Married,Yes,Car,
47.12505698666683,1887584.8658141836,,555.4318237515956,,2.4952819229016066,Salaried,,Married,No,Home,No
,421090.060024959,1229989.1779105759,,6.870650257360028,0.9804828297877061,Salaried,,Single,Yes,,Yes
55.82919196173555,,860511.222887509,376.8373483703076,23.4163688235904,2.8081031107790566,Self-Employed,PhD,Married,Yes,Personal,Yes
,,1160419.1256665015,727.5708724189674,18.590751592477165,2.287042869690139,Salaried,PhD,Single,No,,Yes
37.106239486323176,336558.22940394375,975911.7517744452,,28.039244029339834,,Business,Graduate,Single,Yes,Home,No
,,,683.2454947159997,11.480657008666142,2.9968454556891695,Salaried,,Single,Yes,Home,
,376254.8468213087,1311524.9057013234,560.4479102230414,1.983933893013849,0.8422097928281508,Self-Employed,Graduate,Married,No,Car,Yes
,,1018307.6231414432,,19.04719626103171,1.784490436634068,,Post-Graduate,Divorced,No,Home,
62.38468905950641,1944899.125510839,,,,0.09905611857580598,Self-Employed,,Married,Yes,Education,No
,630420.911700483,984296.3955923326,334.4314805196782,16.35091057719897,4.046403649834113,Salaried,PhD,Married,No,Personal,Yes
64.97030640633972,1284758.568074106,,,21.916735624434065,3.7659401209296983,Self-Employed,,Single,Yes,Personal,Yes
64.54957726357543,612674.5257966728,1207145.917928881,483.5136078943832,15.228285093904091,0.5793478722423401,Business,Diploma,Divorced,,Personal,No
56.59043765815559,,,583.3977862148365,11.714901899149954,,Business,Graduate,Divorced,Yes,Home,Yes
59.51563088198909,767275.9642777088,1323735.0397504768,419.5522760741478,13.742781110290073,3.13551013993105,Business,PhD,,No,Home,No
,1130332.061978037,,737.1169330465034,27.031057872503055,0.7711409441038958,Salaried,PhD,Divorced,No,Education,No
27.64960033138239,1736775.807443938,1255383.6314316946,419.007902050073,24.348374737656822,,Self-Employed,PhD,,No,,
61.886019131604755,,1173350.8024060263,305.6176000670077,3.918286907203335,0.6852307734901508,Self-Employed,PhD,,Yes,Home,Yes
